precision@1,precision@5,precision@10,precision@20,precision@30,recall@1,recall@5,recall@10,recall@20,recall@30
1.0,1.0,1.0,1.0,0.8333333333333334,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.4166666666666667
1.0,1.0,1.0,0.95,0.9666666666666667,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.31666666666666665,0.48333333333333334
1.0,0.8,0.7,0.7,0.5666666666666667,0.016666666666666666,0.06666666666666667,0.11666666666666667,0.23333333333333334,0.2833333333333333
1.0,1.0,1.0,1.0,0.9666666666666667,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.48333333333333334
1.0,0.4,0.2,0.1,0.06666666666666667,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
1.0,0.6,0.5,0.4,0.3,0.01694915254237288,0.05084745762711865,0.0847457627118644,0.13559322033898305,0.15254237288135594
1.0,1.0,0.8,0.55,0.5333333333333333,0.016666666666666666,0.08333333333333333,0.13333333333333333,0.18333333333333332,0.26666666666666666
1.0,0.4,0.3,0.2,0.16666666666666666,0.016666666666666666,0.03333333333333333,0.05,0.06666666666666667,0.08333333333333333
1.0,1.0,0.8,0.75,0.6333333333333333,0.016666666666666666,0.08333333333333333,0.13333333333333333,0.25,0.31666666666666665
1.0,0.4,0.2,0.25,0.26666666666666666,0.01694915254237288,0.03389830508474576,0.03389830508474576,0.0847457627118644,0.13559322033898305
1.0,1.0,1.0,0.95,0.9666666666666667,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.31666666666666665,0.48333333333333334
1.0,0.2,0.1,0.05,0.03333333333333333,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288
1.0,1.0,0.9,0.65,0.6333333333333333,0.016666666666666666,0.08333333333333333,0.15,0.21666666666666667,0.31666666666666665
1.0,1.0,1.0,1.0,0.9666666666666667,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.48333333333333334
1.0,1.0,0.9,0.75,0.6,0.016666666666666666,0.08333333333333333,0.15,0.25,0.3
1.0,0.8,0.9,0.7,0.5666666666666667,0.016666666666666666,0.06666666666666667,0.15,0.23333333333333334,0.2833333333333333
1.0,1.0,1.0,0.85,0.8333333333333334,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.2833333333333333,0.4166666666666667
1.0,1.0,1.0,0.9,0.7,0.01694915254237288,0.0847457627118644,0.1694915254237288,0.3050847457627119,0.3559322033898305
1.0,1.0,1.0,0.8,0.6333333333333333,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.26666666666666666,0.31666666666666665
1.0,1.0,1.0,0.9,0.7666666666666667,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.3,0.38333333333333336
1.0,0.2,0.1,0.1,0.1,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.03389830508474576,0.05084745762711865
1.0,0.4,0.3,0.25,0.2,0.016666666666666666,0.03333333333333333,0.05,0.08333333333333333,0.1
1.0,0.4,0.4,0.4,0.4666666666666667,0.016666666666666666,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.23333333333333334
1.0,0.2,0.1,0.1,0.06666666666666667,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.03571428571428571,0.03571428571428571
1.0,0.2,0.1,0.05,0.03333333333333333,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886
1.0,1.0,0.8,0.5,0.4,0.016666666666666666,0.08333333333333333,0.13333333333333333,0.16666666666666666,0.2
1.0,0.4,0.2,0.25,0.3,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.08333333333333333,0.15
1.0,0.2,0.2,0.15,0.2,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.05,0.1
1.0,1.0,1.0,1.0,0.9666666666666667,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.48333333333333334
1.0,1.0,1.0,0.85,0.8,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.2833333333333333,0.4
1.0,0.6,0.8,0.65,0.5666666666666667,0.016666666666666666,0.05,0.13333333333333333,0.21666666666666667,0.2833333333333333
1.0,1.0,1.0,1.0,1.0,0.017543859649122806,0.08771929824561403,0.17543859649122806,0.3508771929824561,0.5263157894736842
1.0,0.2,0.4,0.3,0.36666666666666664,0.01694915254237288,0.01694915254237288,0.06779661016949153,0.1016949152542373,0.1864406779661017
1.0,1.0,1.0,1.0,0.9666666666666667,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.48333333333333334
1.0,0.6,0.5,0.45,0.4666666666666667,0.016666666666666666,0.05,0.08333333333333333,0.15,0.23333333333333334
1.0,1.0,1.0,0.9,0.7333333333333333,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.3,0.36666666666666664
1.0,1.0,0.9,0.75,0.6666666666666666,0.02,0.1,0.18,0.3,0.4
1.0,1.0,1.0,0.75,0.6333333333333333,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.25,0.31666666666666665
1.0,1.0,1.0,1.0,1.0,0.017857142857142856,0.08928571428571429,0.17857142857142858,0.35714285714285715,0.5357142857142857
1.0,0.6,0.5,0.35,0.3333333333333333,0.01694915254237288,0.05084745762711865,0.0847457627118644,0.11864406779661017,0.1694915254237288
1.0,1.0,1.0,1.0,0.9666666666666667,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.48333333333333334
1.0,0.2,0.2,0.1,0.06666666666666667,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.03333333333333333
1.0,1.0,0.9,0.9,0.9333333333333333,0.016666666666666666,0.08333333333333333,0.15,0.3,0.4666666666666667
1.0,0.2,0.1,0.05,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666
1.0,0.4,0.2,0.15,0.1,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.05,0.05
1.0,1.0,1.0,0.85,0.8,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.2833333333333333,0.4
1.0,0.4,0.4,0.3,0.23333333333333334,0.016666666666666666,0.03333333333333333,0.06666666666666667,0.1,0.11666666666666667
1.0,0.8,0.7,0.6,0.4666666666666667,0.01694915254237288,0.06779661016949153,0.11864406779661017,0.2033898305084746,0.23728813559322035
1.0,0.8,0.6,0.55,0.5,0.016666666666666666,0.06666666666666667,0.1,0.18333333333333332,0.25
1.0,0.4,0.3,0.25,0.26666666666666666,0.016666666666666666,0.03333333333333333,0.05,0.08333333333333333,0.13333333333333333
1.0,0.2,0.1,0.05,0.06666666666666667,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.03333333333333333
1.0,1.0,1.0,0.85,0.7333333333333333,0.01694915254237288,0.0847457627118644,0.1694915254237288,0.288135593220339,0.3728813559322034
1.0,1.0,1.0,0.65,0.6333333333333333,0.01694915254237288,0.0847457627118644,0.1694915254237288,0.22033898305084745,0.3220338983050847
1.0,0.2,0.1,0.1,0.06666666666666667,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.03389830508474576,0.03389830508474576
1.0,0.2,0.1,0.05,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666
1.0,1.0,0.9,0.9,0.8,0.016666666666666666,0.08333333333333333,0.15,0.3,0.4
1.0,0.8,0.5,0.4,0.3,0.016666666666666666,0.06666666666666667,0.08333333333333333,0.13333333333333333,0.15
1.0,1.0,1.0,1.0,1.0,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.5
1.0,0.6,0.5,0.25,0.2,0.016666666666666666,0.05,0.08333333333333333,0.08333333333333333,0.1
1.0,1.0,1.0,0.95,0.9333333333333333,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.31666666666666665,0.4666666666666667
1.0,0.6,0.4,0.25,0.2,0.01694915254237288,0.05084745762711865,0.06779661016949153,0.0847457627118644,0.1016949152542373
1.0,1.0,0.8,0.75,0.7,0.016666666666666666,0.08333333333333333,0.13333333333333333,0.25,0.35
1.0,1.0,0.9,0.75,0.7333333333333333,0.016666666666666666,0.08333333333333333,0.15,0.25,0.36666666666666664
1.0,0.4,0.5,0.55,0.43333333333333335,0.016666666666666666,0.03333333333333333,0.08333333333333333,0.18333333333333332,0.21666666666666667
1.0,0.2,0.1,0.05,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666
1.0,0.2,0.1,0.05,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666
1.0,0.2,0.3,0.15,0.2,0.016666666666666666,0.016666666666666666,0.05,0.05,0.1
1.0,0.2,0.1,0.2,0.16666666666666666,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.06779661016949153,0.0847457627118644
1.0,1.0,0.8,0.7,0.6,0.016666666666666666,0.08333333333333333,0.13333333333333333,0.23333333333333334,0.3
1.0,0.6,0.3,0.35,0.23333333333333334,0.01694915254237288,0.05084745762711865,0.05084745762711865,0.11864406779661017,0.11864406779661017
1.0,0.4,0.2,0.15,0.1,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.05,0.05
1.0,0.6,0.3,0.3,0.26666666666666666,0.017241379310344827,0.05172413793103448,0.05172413793103448,0.10344827586206896,0.13793103448275862
1.0,0.4,0.2,0.1,0.1,0.01694915254237288,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.05084745762711865
1.0,0.6,0.5,0.4,0.36666666666666664,0.01694915254237288,0.05084745762711865,0.0847457627118644,0.13559322033898305,0.1864406779661017
1.0,1.0,1.0,0.9,0.7,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.3,0.35
1.0,1.0,0.9,0.8,0.6333333333333333,0.018867924528301886,0.09433962264150944,0.16981132075471697,0.3018867924528302,0.3584905660377358
1.0,0.6,0.6,0.35,0.3333333333333333,0.016666666666666666,0.05,0.1,0.11666666666666667,0.16666666666666666
1.0,0.6,0.5,0.4,0.4,0.016666666666666666,0.05,0.08333333333333333,0.13333333333333333,0.2
1.0,1.0,1.0,1.0,1.0,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.5
1.0,1.0,1.0,0.95,0.8333333333333334,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.31666666666666665,0.4166666666666667
1.0,0.2,0.3,0.35,0.3,0.016666666666666666,0.016666666666666666,0.05,0.11666666666666667,0.15
1.0,0.2,0.3,0.2,0.16666666666666666,0.01694915254237288,0.01694915254237288,0.05084745762711865,0.06779661016949153,0.0847457627118644
1.0,0.8,0.6,0.55,0.36666666666666664,0.02,0.08,0.12,0.22,0.22
1.0,0.2,0.1,0.05,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666
1.0,0.6,0.4,0.25,0.3,0.016666666666666666,0.05,0.06666666666666667,0.08333333333333333,0.15
1.0,0.8,0.8,0.65,0.5,0.016666666666666666,0.06666666666666667,0.13333333333333333,0.21666666666666667,0.25
1.0,0.8,0.8,0.75,0.6666666666666666,0.017857142857142856,0.07142857142857142,0.14285714285714285,0.26785714285714285,0.35714285714285715
1.0,0.6,0.5,0.35,0.36666666666666664,0.01694915254237288,0.05084745762711865,0.0847457627118644,0.11864406779661017,0.1864406779661017
1.0,1.0,1.0,0.9,0.9,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.3,0.45
1.0,0.8,0.7,0.7,0.7666666666666667,0.016666666666666666,0.06666666666666667,0.11666666666666667,0.23333333333333334,0.38333333333333336
1.0,0.6,0.5,0.25,0.16666666666666666,0.016666666666666666,0.05,0.08333333333333333,0.08333333333333333,0.08333333333333333
1.0,0.2,0.1,0.15,0.13333333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.05,0.06666666666666667
1.0,1.0,1.0,0.95,0.9,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.31666666666666665,0.45
1.0,0.8,0.8,0.7,0.5333333333333333,0.016666666666666666,0.06666666666666667,0.13333333333333333,0.23333333333333334,0.26666666666666666
1.0,1.0,1.0,0.9,0.8333333333333334,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.3,0.4166666666666667
1.0,0.2,0.1,0.05,0.1,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.05
1.0,1.0,1.0,1.0,1.0,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.5
1.0,1.0,0.8,0.55,0.5333333333333333,0.016666666666666666,0.08333333333333333,0.13333333333333333,0.18333333333333332,0.26666666666666666
1.0,0.2,0.2,0.4,0.4,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.16326530612244897,0.24489795918367346
1.0,0.8,0.6,0.55,0.5333333333333333,0.016666666666666666,0.06666666666666667,0.1,0.18333333333333332,0.26666666666666666
1.0,0.6,0.5,0.45,0.36666666666666664,0.01694915254237288,0.05084745762711865,0.0847457627118644,0.15254237288135594,0.1864406779661017
1.0,0.6,0.4,0.25,0.3,0.016666666666666666,0.05,0.06666666666666667,0.08333333333333333,0.15
1.0,1.0,0.9,0.8,0.7666666666666667,0.016666666666666666,0.08333333333333333,0.15,0.26666666666666666,0.38333333333333336
1.0,0.8,0.9,0.9,0.8333333333333334,0.016666666666666666,0.06666666666666667,0.15,0.3,0.4166666666666667
1.0,1.0,1.0,1.0,1.0,0.01694915254237288,0.0847457627118644,0.1694915254237288,0.3389830508474576,0.5084745762711864
1.0,1.0,0.8,0.75,0.6666666666666666,0.016666666666666666,0.08333333333333333,0.13333333333333333,0.25,0.3333333333333333
1.0,0.8,0.8,0.75,0.6333333333333333,0.016666666666666666,0.06666666666666667,0.13333333333333333,0.25,0.31666666666666665
1.0,1.0,0.9,0.85,0.8,0.016666666666666666,0.08333333333333333,0.15,0.2833333333333333,0.4
1.0,1.0,0.9,0.7,0.5,0.016666666666666666,0.08333333333333333,0.15,0.23333333333333334,0.25
1.0,1.0,1.0,1.0,0.9333333333333333,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.4666666666666667
1.0,1.0,0.8,0.7,0.5,0.016666666666666666,0.08333333333333333,0.13333333333333333,0.23333333333333334,0.25
1.0,0.8,0.9,0.6,0.5,0.016666666666666666,0.06666666666666667,0.15,0.2,0.25
1.0,0.8,0.7,0.55,0.5333333333333333,0.016666666666666666,0.06666666666666667,0.11666666666666667,0.18333333333333332,0.26666666666666666
1.0,1.0,0.9,0.85,0.8,0.016666666666666666,0.08333333333333333,0.15,0.2833333333333333,0.4
1.0,1.0,0.6,0.6,0.4666666666666667,0.016666666666666666,0.08333333333333333,0.1,0.2,0.23333333333333334
1.0,0.4,0.5,0.6,0.5666666666666667,0.016666666666666666,0.03333333333333333,0.08333333333333333,0.2,0.2833333333333333
1.0,1.0,0.9,0.7,0.6,0.016666666666666666,0.08333333333333333,0.15,0.23333333333333334,0.3
1.0,1.0,1.0,0.9,0.8666666666666667,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.3,0.43333333333333335
1.0,0.4,0.2,0.2,0.2,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.1
1.0,1.0,0.9,0.95,0.8333333333333334,0.01694915254237288,0.0847457627118644,0.15254237288135594,0.3220338983050847,0.423728813559322
1.0,1.0,1.0,0.9,0.8666666666666667,0.016666666666666666,0.08333333333333333,0.16666666666666666,0.3,0.43333333333333335
1.0,0.8,0.7,0.55,0.5333333333333333,0.017241379310344827,0.06896551724137931,0.1206896551724138,0.1896551724137931,0.27586206896551724
1.0,0.6,0.3,0.15,0.13333333333333333,0.016666666666666666,0.05,0.05,0.05,0.06666666666666667
1.0,0.6,0.6,0.55,0.43333333333333335,0.022222222222222223,0.06666666666666667,0.13333333333333333,0.24444444444444444,0.28888888888888886
1.0,1.0,1.0,1.0,1.0,0.017857142857142856,0.08928571428571429,0.17857142857142858,0.35714285714285715,0.5357142857142857
1.0,0.6,0.6,0.4,0.36666666666666664,0.01694915254237288,0.05084745762711865,0.1016949152542373,0.13559322033898305,0.1864406779661017
1.0,0.4,0.4,0.25,0.2,0.016666666666666666,0.03333333333333333,0.06666666666666667,0.08333333333333333,0.1
1.0,0.8,0.7,0.7,0.6,0.016666666666666666,0.06666666666666667,0.11666666666666667,0.23333333333333334,0.3
1.0,1.0,1.0,1.0,0.8333333333333334,0.01694915254237288,0.0847457627118644,0.1694915254237288,0.3389830508474576,0.423728813559322
1.0,0.2,0.1,0.1,0.06666666666666667,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.03333333333333333
1.0,1.0,1.0,0.95,0.9,0.01694915254237288,0.0847457627118644,0.1694915254237288,0.3220338983050847,0.4576271186440678
1.0,0.4,0.3,0.3,0.26666666666666666,0.016666666666666666,0.03333333333333333,0.05,0.1,0.13333333333333333
1.0,0.4,0.7,0.7,0.6333333333333333,0.01694915254237288,0.03389830508474576,0.11864406779661017,0.23728813559322035,0.3220338983050847
1.0,0.2,0.2,0.15,0.1,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.05172413793103448,0.05172413793103448
