precision@1,precision@5,precision@10,precision@20,precision@30,recall@1,recall@5,recall@10,recall@20,recall@30
1.0,0.2,0.2,0.1,0.06666666666666667,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.03333333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.1,0.05,0.03333333333333333,0.0,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288
1.0,0.2,0.1,0.05,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666
1.0,0.2,0.1,0.05,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666
1.0,0.2,0.1,0.05,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2,0.1,0.05,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.1,0.05,0.03333333333333333,0.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2,0.1,0.1,0.06666666666666667,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.03333333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.4,0.3,0.15,0.13333333333333333,0.016666666666666666,0.03333333333333333,0.05,0.05,0.06666666666666667
0.0,0.0,0.1,0.1,0.06666666666666667,0.0,0.0,0.016666666666666666,0.03333333333333333,0.03333333333333333
1.0,0.2,0.2,0.1,0.1,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.05
0.0,0.0,0.0,0.05,0.03333333333333333,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2,0.1,0.05,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666
0.0,0.0,0.1,0.05,0.03333333333333333,0.0,0.0,0.017241379310344827,0.017241379310344827,0.017241379310344827
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.6,0.3,0.15,0.1,0.017857142857142856,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857
0.0,0.2,0.1,0.05,0.03333333333333333,0.0,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288
0.0,0.0,0.1,0.05,0.06666666666666667,0.0,0.0,0.016666666666666666,0.016666666666666666,0.03333333333333333
0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.016666666666666666
1.0,0.2,0.1,0.05,0.06666666666666667,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.03389830508474576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1,0.05,0.03333333333333333,0.0,0.0,0.01694915254237288,0.01694915254237288,0.01694915254237288
0.0,0.0,0.0,0.05,0.03333333333333333,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2,0.1,0.05,0.03333333333333333,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827
