precision@1,precision@5,precision@10,precision@20,precision@30,recall@1,recall@5,recall@10,recall@20,recall@30
1.0,1.0,0.2,0.2,0.1,0.1,0.05,0.05,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333
1.0,1.0,0.2,0.2,0.1,0.1,0.05,0.05,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333
1.0,1.0,0.2,0.2,0.1,0.1,0.05,0.05,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333
1.0,1.0,0.4,0.2,0.2,0.1,0.1,0.05,0.06666666666666667,0.03333333333333333,0.02040816326530612,0.05263157894736842,0.04081632653061224,0.05263157894736842,0.04081632653061224,0.05263157894736842,0.04081632653061224,0.05263157894736842,0.04081632653061224,0.05263157894736842
1.0,1.0,0.2,0.2,0.1,0.1,0.05,0.05,0.03333333333333333,0.03333333333333333,0.018867924528301886,0.043478260869565216,0.018867924528301886,0.043478260869565216,0.018867924528301886,0.043478260869565216,0.018867924528301886,0.043478260869565216,0.018867924528301886,0.043478260869565216
1.0,1.0,0.2,0.2,0.1,0.1,0.05,0.05,0.03333333333333333,0.03333333333333333,0.017241379310344827,0.03571428571428571,0.017241379310344827,0.03571428571428571,0.017241379310344827,0.03571428571428571,0.017241379310344827,0.03571428571428571,0.017241379310344827,0.03571428571428571
1.0,1.0,0.2,0.2,0.1,0.1,0.05,0.05,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333
1.0,1.0,0.2,0.2,0.1,0.1,0.05,0.05,0.06666666666666667,0.03333333333333333,0.01694915254237288,0.03333333333333333,0.01694915254237288,0.03333333333333333,0.01694915254237288,0.03333333333333333,0.01694915254237288,0.03333333333333333,0.03389830508474576,0.03333333333333333
1.0,1.0,0.2,0.2,0.1,0.1,0.05,0.05,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333
1.0,1.0,0.2,0.2,0.1,0.1,0.05,0.05,0.03333333333333333,0.03333333333333333,0.020833333333333332,0.05555555555555555,0.020833333333333332,0.05555555555555555,0.020833333333333332,0.05555555555555555,0.020833333333333332,0.05555555555555555,0.020833333333333332,0.05555555555555555
1.0,1.0,0.2,0.2,0.1,0.1,0.05,0.05,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.03333333333333333
1.0,1.0,0.6,0.4,0.4,0.2,0.25,0.1,0.23333333333333334,0.1,0.016666666666666666,0.03333333333333333,0.05,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.08333333333333333,0.06666666666666667,0.11666666666666667,0.1
1.0,1.0,0.4,0.4,0.2,0.2,0.1,0.1,0.06666666666666667,0.06666666666666667,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667
1.0,1.0,0.2,0.2,0.1,0.1,0.05,0.05,0.03333333333333333,0.03333333333333333,0.01694915254237288,0.034482758620689655,0.01694915254237288,0.034482758620689655,0.01694915254237288,0.034482758620689655,0.01694915254237288,0.034482758620689655,0.01694915254237288,0.034482758620689655
1.0,1.0,0.2,0.2,0.1,0.1,0.05,0.05,0.03333333333333333,0.03333333333333333,0.01694915254237288,0.034482758620689655,0.01694915254237288,0.034482758620689655,0.01694915254237288,0.034482758620689655,0.01694915254237288,0.034482758620689655,0.01694915254237288,0.034482758620689655
